comment_clean,comment,auto_label,confidence,label_filtered,rating,source
tai nghe mua từ 21 2 đến 12 8 tụt pin rất nhanh. trong vòng 17p từ 100 tụt xuống 20 cả 2 bên,Tai nghe mua từ 21/2 đến 12/8 tụt pin rất nhanh. Trong vòng 17p từ 100% tụt xuống 20% cả 2 bên,POS,0.652583182,POS,2,thegioididong
tai nghe bên trái nhanh hết pin hơn bên phải với lại khi ở trong hộp thì bên trái 100 nhưng khi kết nối vào điện thoại thì còn lại 90 . có cách nào khắc phục ko shop,Tai nghe bên trái nhanh hết pin hơn bên phải với lại khi ở trong hộp thì bên trái 100% nhưng khi kết nối vào điện thoại thì còn lại 90%. Có cách nào khắc phục ko shop,NEU,0.743037879,NEU,3,thegioididong
"tai nghe quá ổn trong tầm giá. sử dụng ổn định được hơn nữa năm thì bị tuột pin, tính quăng bỏ thì nhớ còn được bảo hành, đem ra thì được đổi cho cái mới, các bạn cũng hỗ trợ rất nhiệt tình.","Tai nghe quá ổn trong tầm giá. Sử dụng ổn định được hơn nữa năm thì bị tuột pin, tính quăng bỏ thì nhớ còn được bảo hành, đem ra thì được đổi cho cái mới, các bạn cũng hỗ trợ rất nhiệt tình.",POS,0.987898886,POS,5,thegioididong
mới dùng có 6 tháng mà pin chai rồi,Mới dùng có 6 tháng mà pin chai rồi,NEG,0.986928284,NEG,1,thegioididong
đang nghe hết pin để vô hộp sạc xong trưa lấy ra nghe thì ko kết nối đc,Đang nghe hết pin để vô hộp sạc xong trưa lấy ra nghe thì ko kết nối đc,NEG,0.987587273,NEG,1,thegioididong
xxxx037754 liên hệ mình fix lỗi nhé,xxxx037754 liên hệ mình fix lỗi nhé,NEU,0.68860352,NEU,3,thegioididong
tai ghe bị rè ghe lâu lâu thì mất tiếng gióng như bị mất kết nói rồi có lại,Tai ghe bị rè ghe lâu lâu thì mất tiếng gióng như bị mất kết nói rồi có lại,NEG,0.988153398,NEG,1,thegioididong
"kết nối hát giựt kiểu ngắt kết nối rồi có lại í, lần cuối dùng thương hiệu ava","Kết nối hát giựt kiểu ngắt kết nối rồi có lại í, lần cuối dùng thương hiệu ava",NEG,0.987208962,NEG,2,thegioididong
"trải nghiệm trên galaxy s22. tốt âm thanh tốt. thực sự tốt. thiết kế đẹp mắt. kích thước tai nghe vừa tai. nút chạm nhạy, tốt.bất tiện nút lệnh tăng giảm âm lượng không hợp lý. a. nút lệnh tăng âm bên trái. b. nút lệnh giảm âm bên phải. c. tăng giảm âm lượng cần phải chạm 4 lần. thiết kế nút chạm vị trí không hợp lý. trình tự nút lệnh về âm nhạc bất tiện. a. 1 chạm chạy tạm dừng nhạc. b. 2 chạm kích hoạt trợ lý ảo. c. 3 chạm chuyển tiếp bài hát. d. 4 chạm tăng giảm âm lượng. tôi thực sự cảm thấy không thoải mái với trình tự các nút lệnh.và làm thế nào để tắt cái chức năng 2 chạm kích hoạt trợ lý ảo vậy ạ không lẽ phải xóa hẳn app gemini và assistant hay sao ạ tắt gemini thì sau khi 2 chạm thì vẫn kích hoạt bảng yêu cầu bật gemini để tiếp tục nút bấm nằm ở vị trí cầm nắm điều chỉnh là buộc phải chạm vào nó. mang đến cảm giác tụt hứng và thiếu chuyên nghiệp, trải nghiệm 1 bài nhạc yêu thích, đang khúc cao trào, muốn chỉnh tai nghe chuẩn thêm nữa, nghe cho thật feelllllll... điều gì đến cũng đến. tai nghe đã kích hoạt trợ lý ảo. nếu tai nghe này là một dj thì tôi sẽ bóp cổ ổng 3 giây để ổng cùng trải nghiệm cảm giác. sản phẩm có app tùy chỉnh không ạsản phẩm có case silicon không ạnếu anh chị có thể hổ trợ thì hổ trợ qua zalo được không ạ gọi từ đầu số 028 sẽ không nhấc máy.","Trải nghiệm trên Galaxy S22. TỐT âm thanh tốt. Thực sự tốt. thiết kế đẹp mắt. kích thước tai nghe vừa tai. nút chạm nhạy, tốt.BẤT TIỆN nút lệnh tăng giảm âm lượng không hợp lý.  a. Nút lệnh tăng âm bên TRÁI.  b. Nút lệnh giảm âm bên PHẢI.  c. Tăng giảm âm lượng cần phải chạm 4 LẦN. Thiết kế nút chạm vị trí không hợp lý. Trình tự nút lệnh về âm nhạc bất tiện. a. 1 chạm chạy/ tạm dừng nhạc. b. 2 chạm kích hoạt trợ lý ảo. c. 3 chạm chuyển tiếp bài hát. d. 4 chạm tăng giảm âm lượng. Tôi thực sự cảm thấy không thoải mái với trình tự các nút lệnh.Và làm thế nào để tắt cái chức năng 2 chạm kích hoạt trợ lý ảo vậy ạ Không lẽ phải xóa hẳn app gemini và assistant hay sao ạ tắt gemini thì sau khi 2 chạm thì vẫn kích hoạt bảng yêu cầu bật gemini để tiếp tục  Nút bấm nằm ở vị trí cầm nắm điều chỉnh là buộc phải chạm vào nó. Mang đến cảm giác tụt hứng và thiếu chuyên nghiệp, Trải nghiệm 1 bài nhạc yêu thích, đang khúc cao trào, muốn chỉnh tai nghe chuẩn thêm nữa, nghe cho thật feelllllll... điều gì đến cũng đến. Tai nghe đã kích hoạt trợ lý ảo. Nếu tai nghe này là một DJ thì tôi sẽ bóp cổ ổng 3 giây để ổng cùng trải nghiệm cảm giác. Sản phẩm có app tùy chỉnh không ạSản phẩm có case silicon không ạNếu anh chị có thể hổ trợ thì hổ trợ qua zalo được không ạ Gọi từ đầu số 028 sẽ không nhấc máy.",POS,0.531781614,NEU,3,thegioididong
nghe nhạc hay,nghe nhạc hay,POS,0.981188595,POS,5,thegioididong
mình mua tai nghe 1 tuần nhưng âm thanh bị văng ra ngoài dù là để múc nhỏ nhất . giờ có cách nào xử lý không,Mình mua tai nghe 1 tuần nhưng âm thanh bị văng ra ngoài dù là để múc nhỏ nhất . Giờ có cách nào xử lý không,NEG,0.661658347,NEG,2,thegioididong
"minh mua được khoảng cũng gần 1 tháng rồi, gần đây mình để ý là khi bỏ tai nghe vô hộp để sạc sau khi nghe xong. khoảng 1 thời gian sau lấy ra kết nối lại thì phát hiện pin của tai nghe không được sạc và vẫn ở trạng thái pin lúc trước xài. gần đây nữa, nghe còn khoảng 50 pin tai nghe xong cho vô hộp rồi sạc, đến cuối ngày lấy ra xài thì thấy pin tai nghe xuống 10 . liệu đây có phải lỗi sản phẩm và nếu đem ra trung tâm tgdd bảo hành được không ạ.","Minh mua được khoảng cũng gần 1 tháng rồi, gần đây mình để ý là khi bỏ tai nghe vô hộp để sạc sau khi nghe xong. Khoảng 1 thời gian sau lấy ra kết nối lại thì phát hiện pin của tai nghe không được sạc và vẫn ở trạng thái pin lúc trước xài. Gần đây nữa, nghe còn khoảng 50% pin tai nghe xong cho vô hộp rồi sạc, đến cuối ngày lấy ra xài thì thấy pin tai nghe xuống 10%. Liệu đây có phải lỗi sản phẩm và nếu đem ra trung tâm TGDD bảo hành được không ạ.",NEG,0.979716837,NEG,3,thegioididong
vừa mua hôm qua muốn đổi sang dòng khác có mất phí k ạ,Vừa mua hôm qua muốn đổi sang dòng khác có mất phí k ạ,NEU,0.879644811,NEU,3,thegioididong
e muốn biết để mua vỏ bọc ạ e tìm hoài k thấy,E muốn biết để mua vỏ bọc ạ e tìm hoài k thấy,NEU,0.856710613,NEU,4,thegioididong
sáng mới mua chưa dùng mà không biết con này có chế độ chống nước không nhỉ,sáng mới mua chưa dùng mà không biết con này có chế độ chống nước không nhỉ,NEU,0.741617382,NEU,5,thegioididong
xin kích thước hộp với ạ,Xin kích thước hộp với ạ,NEU,0.86466372,NEU,5,thegioididong
e muốn biết kích thước hộp đựng tai nghe là bao nhiêu ạ,e muốn biết kích thước hộp đựng tai nghe là bao nhiêu ạ,NEU,0.894842625,NEU,4,thegioididong
tai nghe nghe mức to âm thanh bi văng ra ngoài bên ngoài cũng nghe thấy tiếng mặc dù đang đeo tai nghe.,Tai nghe nghe mức to âm thanh bi văng ra ngoài bên ngoài cũng nghe thấy tiếng mặc dù đang đeo tai nghe.,NEG,0.951670706,NEG,3,thegioididong
"giá rẻ, chất lượng âm thanh nghe gọi ok, nói chung hài lòng","Giá rẻ, chất lượng âm thanh nghe gọi ok, nói chung hài lòng",POS,0.992768884,POS,5,thegioididong
tai nghe dùng tốt trong tầm giá độ trễ thấp,Tai nghe dùng tốt trong tầm giá độ trễ thấp,POS,0.572181344,POS,5,thegioididong
e mua tai nghe hơn tuần nay muốn đổi tai nghe khác được k vậy ad,E mua tai nghe hơn tuần nay muốn đổi tai nghe khác được k vậy ad,NEU,0.877505422,NEU,5,thegioididong
"trong tầm giá 440 ngàn, mình mua ngay đợt giảm giá, thì quá là ok, pin trâu, âm thanh nghe ok lắm, mọi người nên mua để trải nghiệm, thật tuyệt vời, nói về tai nghe bluetooth bình dân của ava thì vô địch rồi... mình sẽ còn mua nữa...","Trong tầm giá 440 ngàn, mình mua ngay đợt giảm giá, thì quá là OK, pin trâu, âm thanh nghe OK lắm, mọi người nên mua để trải nghiệm, thật tuyệt vời, nói về tai nghe Bluetooth bình dân của AVA thì vô địch rồi... Mình sẽ còn mua nữa...",POS,0.992935479,POS,5,thegioididong
mới mua chưa đc 1 tháng thấy có chống nước mà mới dính mấy hạt nước mưa cái là hỏng luôn,Mới mua chưa đc 1 tháng thấy có chống nước mà mới dính mấy hạt nước mưa cái là hỏng luôn,NEG,0.976303339,NEG,1,thegioididong
đi mua điện thoại thay tai nghe nhỏ xinh nên mua luôn mới mua thử tai cưa hàng thấy ok. mong xai bên lâu chút mua gia giảm 600 mấy,Đi mua điện thoại thay tai nghe nhỏ xinh nên mua luôn Mới mua thử tai cưa hàng thấy OK. Mong xai bên lâu chút mua gia giảm 600 mấy,POS,0.992852032,POS,5,thegioididong
tai nghe không kết nối với app được mình sài iphone,tai nghe không kết nối với app được mình sài iphone,NEU,0.851033986,NEU,3,thegioididong
"tai nghe sử dụng rất tốt, nhưng tai nghe của e bị đứa cháu lấy cây chọt giờ nghe nhỏ 1 bên, cho e hỏi trường hợp này có sửa được không ạ. mong ad chỉ giúp với ạ, e cảm ơn ad","Tai nghe sử dụng rất tốt, nhưng tai nghe của e bị đứa cháu lấy cây chọt giờ nghe nhỏ 1 bên, cho e hỏi trường hợp này có sửa được không ạ. Mong ad chỉ giúp với ạ, e cảm ơn ad",NEU,0.566787422,POS,5,thegioididong
"tôi mua hồi tháng 8 năm ngoái về cài thêm ap hey melody nghe rất ổn nay bị lỗi tùm lum lúc kết nối được lúc không, lúc kết nối được một bên và pin 2 bên không đều, bên , bên 20,nay thử ngắt ap hey melody thì lại sạc được pin đều và kết nối được 2 bên, không biết sau thế nào kể cũng hơi thất vọng, lúc mua ở tgdd 790k.mà thua con tai nghe mua trên shoppi hơn 300k bỏ cả năm mang ra dùng vẫn ok","Tôi mua hồi tháng 8 năm ngoái về cài thêm ap hey melody nghe rất ổn nay bị lỗi tùm lum lúc kết nối được lúc không, lúc kết nối được một bên và pin 2 bên không đều, bên , bên 20,nay thử ngắt ap hey melody thì lại sạc được pin đều và kết nối được 2 bên, không biết sau thế nào kể cũng hơi thất vọng, lúc mua ở TGDD 790k.mà thua con tai nghe mua trên shoppi hơn 300k bỏ cả năm mang ra dùng vẫn OK",NEG,0.7182585,NEG,4,thegioididong
cho e hỏi cách tăng âm lượng sao ad,Cho e hỏi cách tăng âm lượng sao ad,NEU,0.907106102,NEU,4,thegioididong
"muốn có chức năng play pause trên ios thì phải cài app heymelody trên một máy android, kích hoạt các chức năng đó, ngắt kết nối trên android và kết nối lại trên ios là đc.nguồn coppyđánh giá chất âm ổn trong tầm giá, pin đủ xài, ns chung cũng ổn","Muốn có chức năng play/pause trên ios thì phải cài app heymelody trên một máy android, kích hoạt các chức năng đó, ngắt kết nối trên android và kết nối lại trên ios là đc.nguồn coppyđánh giá chất âm ổn trong tầm giá, pin đủ xài, ns chung cũng ổn",POS,0.991285384,POS,4,thegioididong
"mình mới mua test các chức năng đều ổn, tuy nhiên mua tại cửa hàng trên đường phạm thế hiển quận 8 790k lên web báo giá là 680k nên không vui là mấy, đồng thời cho mình hỏi chức năng chụp ảnh nhanh sử dụng như thế nào","Mình mới mua test các chức năng đều ổn, tuy nhiên mua tại cửa hàng trên đường Phạm Thế Hiển Quận 8 790k lên web báo giá là 680k nên không vui là mấy, đồng thời cho mình hỏi chức năng Chụp ảnh nhanh sử dụng như thế nào",NEU,0.65173769,NEU,5,thegioididong
"tai nghe nghe càng ngày càng nhỏ xíu không được lớn như lúc đầu, ròi chuyển bài nghe nhạc tiktok không theo kịp chuyển qua 1 bài phải đợi 5 6 giây mới có nghe lại được","Tai nghe nghe càng ngày càng nhỏ xíu không được lớn như lúc đầu, ròi chuyển bài nghe nhạc tiktok không theo kịp chuyển qua 1 bài phải đợi 5 6 giây mới có nghe lại được",NEU,0.804916561,NEU,3,thegioididong
"xài hay có lỗi vặt, như mở tai nghe không kết nối, lúc thì kết nối chỉ có 1 bên tai, lúc thì đóng nắp rồi nhưng mà tai nghe vẫn kết nối với điện thoại cứ phát liên tục v rát tốn pin. lúc đầu những lỗi này chỉ là lỗi vặt , thỉnh thoảng mới xảy ra nhưng dạo gần đây nó xảy ra liên tục, và mình cũng đã hết bảo hành . 800k cho 1 con tai nghe xài mới có 1 năm 3 tháng đã lỗi quá trời thì thật sự rất đàng thất vọng. em mình nó mua con tai nghe 400k trên tik tok cùng đợt với mình mà nó xài tới giờ, mình mua giá gấp đôi nhưng độ bền thì thua xa","xài hay có lỗi vặt, như mở tai nghe không kết nối, lúc thì kết nối chỉ có 1 bên tai, lúc thì đóng nắp rồi nhưng mà tai nghe vẫn kết nối với điện thoại cứ phát liên tục v rát tốn pin. Lúc đầu những lỗi này chỉ là lỗi vặt , thỉnh thoảng mới xảy ra nhưng dạo gần đây nó xảy ra liên tục, và mình cũng đã hết bảo hành . 800k cho 1 con tai nghe xài mới có 1 năm 3 tháng đã lỗi quá trời thì thật sự rất đàng thất vọng. Em mình nó mua con tai nghe 400k trên tik tok cùng đợt với mình mà nó xài tới giờ, mình mua giá gấp đôi nhưng độ bền thì thua xa",NEG,0.986616135,NEG,1,thegioididong
không đàm thoại được trên tai nghe,Không đàm thoại được trên tai nghe,NEG,0.911969364,NEG,1,thegioididong
tai nghe dùng sạc thông số ntn để sạc ạ. dùng sạc super vooc có ảnh hưởng gì ko ạ,Tai nghe dùng sạc thông số ntn để sạc ạ. Dùng sạc super vooc có ảnh hưởng gì ko ạ,POS,0.9502213,POS,5,thegioididong
"mới mua trải nghiệm trên ip thật tệ , ko xem pin được nex bài cũng kho. và ko ổn","mới mua trải nghiệm trên ip thật tệ , ko xem % pin được nex bài cũng kho. và ko ổn",NEG,0.987194359,NEG,1,thegioididong
mình dùng iphone kết nối hey melody ko dc,Mình dùng iPhone Kết nối hey melody ko dc,POS,0.486433685,NEU,3,thegioididong
